1 [-0.9879322616755493, -0.8621289359368551, -0.9651003377961543, 0.2245964985001656, -0.9247267500625905, -0.9845606843233271, -0.8023595677352077, -0.9268419323892697, -0.8211285071594505, -0.9858586852397514]
2 [-0.9879284249165065, -0.8586411015806935, -0.964856598541122, -0.777540552383325, 0.07669823622610861, -0.9845708947372731, -0.7979547099303019, -0.9260500772020657, -0.8161392117429126, -0.9857835305779152]
3 [-0.987737783014501, -0.8577565843466484, 0.035923443566006075, -0.7679266724777803, -0.925340485410185, -0.9841367711997053, -0.7894603077092688, -0.922973543506221, -0.814321494012312, -0.985789431012798]
4 [-0.9877765194999653, -0.8527470063872397, 0.03550281842029579, -0.7639045516011796, -0.9228441234118437, -0.9842837777977608, -0.7847744950767529, -0.9229497807411362, -0.8073552747443233, -0.9857447784457145]
5 [-0.9876503888121558, -0.8497997976046588, -0.9643637188562427, -0.7551128788357835, -0.9223075259657955, 0.015971851457478703, -0.7760445866509297, -0.9206762614390936, -0.8028293226944364, -0.9857453100103754]
6 [-0.9877541529228722, -0.8465696631490652, -0.9637315014623318, -0.7494068899050405, 0.07890290243102016, -0.9842606144946806, -0.7760342631852725, -0.9202314056402059, -0.7982980646382245, -0.9854869611715782]
7 [-0.9875675245582294, -0.842437336505416, -0.9635705120451965, -0.7399094968164268, 0.07860398598891194, -0.9839391102763573, -0.7633346679305197, -0.9176775737025094, -0.792069600025022, -0.9856059464297103]
8 [-0.9879810140496064, -0.8368415056193579, -0.9642975987592428, -0.7481963599933088, -0.9178182606341475, -0.984853267633982, -0.77382766288043, 0.07759470439332261, -0.7853006210829744, -0.9853512787297792]
9 [-0.9874941025989848, -0.834104145543923, -0.9631094350963344, -0.7262750536031489, -0.920021541981745, -0.9838417550947847, -0.749944911073244, 0.08349188191052692, -0.7801149657107384, -0.9855317970095935]
10 [-0.987457412812996, 0.1705156199817338, -0.9627701852002964, -0.7182057713470998, -0.9185453018851595, -0.9837838390327358, -0.7426063346304722, -0.9167291914235002, -0.7734941901067027, -0.985470594180636]
11 [-0.9875245341404827, -0.8306990180743218, -0.9626186459481619, -0.7142679780146348, -0.9165725000420892, -0.9839377583868542, -0.7403140403967002, -0.9165948527969523, 0.23232322549426443, -0.9853565721349524]
12 [-0.987455650806553, -0.8261628256771681, -0.9622597023550906, -0.7052250286716185, 0.08478344858625719, -0.983816907953142, -0.7314336441561072, -0.914834933463573, -0.7692101712658925, -0.9853225497462124]
13 [-0.9873343942762888, -0.8213155636548736, -0.961701879988122, -0.6930662689468162, -0.9158001410106437, -0.9835779373901347, -0.7195847012191883, 0.08785072940100991, -0.7620760080763864, -0.9852936189711547]
14 [-0.9872704765594976, -0.8160553329332232, -0.9612897820748295, 0.3169211496191332, -0.9142907167305037, -0.9834649097147209, -0.7099749481267579, -0.9120468944372011, -0.7545799610494686, -0.9852438240107155]
15 [-0.9872988183202592, -0.8111247323585528, 0.03886402103370967, -0.6910185873648613, -0.9122913737771258, -0.9835484867139503, -0.7054290887801101, -0.911465161344216, -0.7478794199987474, -0.9851674141626154]
16 [-0.9872106200032822, -0.8054119425335348, -0.961026014611778, -0.6799621989412284, -0.9108284737432079, -0.9833821963225332, -0.6941640655756871, 0.09087347704953785, -0.7397706654529588, -0.9851218973341199]
17 [-0.9871955147403815, 0.1998388682052361, -0.9607152068489629, -0.6723744441757202, -0.909070352547358, -0.9833676091862843, -0.6872476198714009, -0.9097263810506737, -0.7325894142874633, -0.9850525704960189]
18 [0.012927459047120338, -0.8008348142757312, -0.9600740643726986, -0.6586325681833016, -0.9075789218407325, -0.9831247090825234, -0.6731325687645207, -0.9067387591893533, -0.7231607847417695, -0.9850054505318678]
19 [-0.9873065313049839, -0.8019249734982294, -0.9596645649803599, 0.3380346603696578, -0.9077714779428178, -0.9834241724975915, -0.6855664522260085, -0.9075940434625681, -0.7261184681143132, -0.9847579038312508]
20 [-0.9871085312482353, -0.7917486894886232, -0.9593028470866338, -0.6574494379086799, -0.9046720291666936, -0.9831018936227706, -0.6622380063282379, -0.9040663677269423, 0.28926243529558127, -0.9848290720973552]
21 [-0.9869873765410159, -0.7835040908502307, -0.9587969201385066, -0.6437346392430067, -0.9022764257572922, -0.9828888499989179, -0.6458727730291328, 0.0989575197936381, -0.7108380626811504, -0.9848091935130832]
22 [-0.9869347390957544, -0.7762105658750231, -0.9584318434241939, -0.6336258565829177, -0.8998898960553959, 0.017188330472411306, -0.6348657250036336, -0.9013227581824123, -0.701141679203784, -0.9847621730789465]
23 [-0.9868728360428944, -0.7690522091119764, -0.9579165017901499, -0.6225858093490177, -0.8977649056785658, -0.9827820350399314, 0.37623331871426957, -0.8989356186174368, -0.6917112506015052, -0.9846950690216091]
24 [-0.9868390649974385, -0.761965615458819, -0.9575426324630784, 0.38651487111199145, -0.8954177346996418, -0.9827357003399263, -0.6308829523725327, -0.8970555760584331, -0.6825979498279862, -0.9846334466338904]
25 [-0.9871379018462656, -0.7655695314358351, -0.9581909037739464, -0.6427532876867278, -0.8949771038852453, -0.9833310693270004, -0.6511132135283221, -0.901169208877449, 0.3115193321112143, -0.9845097035372171]
26 [-0.9867597296937302, 0.2516301155420704, -0.9566928216760585, -0.6116018056635985, -0.8911119728493934, -0.9826026792209854, -0.6128958330358588, -0.8930272748711975, -0.677515169874398, -0.9845040515107067]
27 [-0.9873852956756242, 0.23003502127899156, -0.9588937328848447, -0.6496533258193644, -0.891748668500109, -0.9838847703479533, -0.6614690102424456, -0.9042161012777746, -0.6953123938424284, -0.9844227711197088]
28 [-0.9868315274243722, 0.2430354443854783, -0.9564994333429762, -0.6048267724350005, -0.8873999307266071, -0.9827825664653259, -0.6085332497599139, -0.8922116210976274, -0.6669704909162325, -0.9843844598783672]
29 [-0.98659272435577, 0.24602845605225043, -0.9552578206450317, -0.5811757340023092, -0.8839318466188995, -0.9823107691371182, -0.5817366044938206, -0.8857857583325349, -0.6496151536880995, -0.9843227143159585]
30 [-0.9866322732882982, 0.24086799229840217, -0.9550638676773142, -0.5778245827752437, -0.8819927105137974, -0.9823982062919575, -0.5803881638401684, -0.8850403768459069, -0.6443690022184186, -0.9842447804653975]
