1 [-0.0006511451000581196, -5.8543882002195656e-05, -0.0007506345280232003, -0.000819309253808444, -0.0006468796778885118, -0.0008200569078931064, -0.0008481631860197024, -0.0004214757886500501, -0.00031457208091281166, -0.00015986788695672883]
2 [-3.0263516877734354e-05, -0.00024039955588224597, -1.332451588702232e-05, -0.001368404028869357, 0.00036664063392576594, 0.00010115725696973643, -0.0005915508614204529, -0.0009060485546249933, -0.00040592670192516955, -0.00015351697001981265]
1 [-0.0005684358531938071, -0.0009392763047119983, -0.0012212087049459006, -0.00013296801348412621, -0.0008996939117043171, -0.0009011869701526967, -0.0003363177377899591, -0.0006134014754375443, -0.0002755404970259249, -0.00014730171096993415]
2 [-0.0002925196304265921, -1.0777082879309776e-05, -0.00026393378979670053, -0.0006068926143840126, -0.0006358520692028662, -0.00011797874462165354, -0.0014828989531744437, -0.0006019521896055584, -0.0006523768199346066, -0.00016134698903404358]
1 [-9.461750872265148e-05, -0.0002682025910663937, -0.000499698000923669, -0.0010996761572105063, 0.0002441823146995657, -8.441131472140988e-05, -0.0003859712167668963, -0.0008146690208219762, -0.000404132042674734, -0.00017002786825949455]
2 [-0.0002680902107386643, -0.0006617088320977374, -0.0006936579828631838, -0.0004691996347106234, -0.0017915861782310356, 0.000116137983849629, 0.00028165913755178937, -0.0003575198127150578, -0.0005831332825064764, -0.00016439925289296874]
1 [-0.0010426485533173413, -0.0010534767202157187, -0.000417046597911828, -0.0011552259874436689, 0.00039855964848435545, -0.0008120287133228907, -0.0007154886276313143, -0.00032081867791027013, 0.00017541012640535678, -0.00010798572137377852]
2 [0.0004322661578430959, -1.4083520655346955e-05, -0.0005720506452453717, -0.0007932431271439186, -0.0007473417660656498, -0.0005653955162532034, -0.0005710257209698409, 0.0001058847966140479, -0.001018207105270444, -0.00012195867825097634]
1 [-0.00084320426418229, -0.00021651522747762812, -0.0003027894510621032, -0.0003673211429956431, -0.00016983506003837053, 0.00011140664596008273, -0.0009587141243534285, -0.0006704446105558084, 7.036784064182491e-05, -0.0001363018870308959]
2 [-0.00035175121545680667, -0.0008802574446884716, -0.00061602486859495, -0.0012473302642601067, -0.0007566327302869417, -0.00034612666190362944, -0.00020972525193175014, -0.0007430940408164226, -0.0009172913574477806, -0.0001335917489773408]
1 [-0.0001921452224560381, -5.5320806043656365e-06, -0.0006898988436676802, -0.00044020341272018004, 0.000609582901659514, 0.0011543357974739307, -0.0002543276284984543, -0.0022965421175647808, 0.0005197926861003546, -0.00010238522676806542]
